id,vel_mean,tiempo_terminar,colision,react_time,cant_autos_en_frame,posicion_final,cantidad_de_autos_enviados
340095,2.4665212651771706,4.933636903762817,True,0.09316444052620987,10,86.29749036632568,10.0
151373,1.8937334294503705,6.229184627532959,True,0.09304729695981379,10,87.11173775471704,10.0
375526,2.6007496547306155,4.765920162200928,True,0.10820946784466187,53,85.8247386061103,55.0
11075,1.9760860825608824,6.1398186683654785,True,0.08811885080518449,53,86.9477876326788,55.0
258821,1.894719658998974,8.370174169540405,True,0.07918342768440245,63,132.6303761299282,67.0
548352,1.635239719181537,10.492643117904663,True,0.08398207030206783,63,134.089656972886,67.0
827390,2.4062270811829474,2.617064952850342,True,0.07091517493020347,65,35.98272577797982,71.0
247343,1.486324199875895,3.6982929706573486,True,0.09330579262228728,65,37.15810499689737,71.0
122234,2.291950368481341,7.772199630737305,True,0.07742227409813723,87,148.91497173502296,95.0
357494,1.9594075228292491,8.977664947509766,True,0.07525622319151745,87,148.91497173502296,95.0
600947,2.290305446507954,9.036145210266113,True,0.08975759432559811,88,155.74077036254084,98.0
920323,1.9383901165484418,10.483574867248535,True,0.07265429497407072,88,157.00959944042384,98.0
813454,2.4542947816303085,8.310551643371582,True,0.07752310109079044,86,154.62057124270945,98.0
940154,2.5162325934756375,8.108490467071533,True,0.08053865947311449,86,153.49018820201388,99.0
684304,1.5962906443946805,10.829877376556396,True,0.10875369861966197,103,134.08841412915316,117.0
326091,1.4423889496324485,12.099179029464722,True,0.08193762550968905,103,135.58456126545022,117.0
32718,2.103518072810999,8.594696998596191,True,0.08341308572344242,109,134.62515665990387,125.0
683952,1.8137907809176033,9.868980169296265,True,0.072230236565714,109,136.03430856882028,125.0
71801,2.172011058726905,8.941612958908081,True,0.06005691534744108,112,145.5247409347026,130.0
833146,1.96032428186617,9.952137231826782,True,0.06714764781638162,112,147.02432113996275,130.0
204346,2.3805975278943468,8.147705078125,True,0.06728541462231438,110,145.21644920155515,130.0
26105,2.327057965534419,5.058032274246216,True,0.07448230085506512,116,81.44702879370466,137.0
989508,1.7553324278077433,6.428863525390625,True,0.07633472854239161,116,82.50062410696394,137.0
255071,2.2529997828072856,7.203964710235596,True,0.10774844768411514,119,119.40898848878615,142.0
328450,1.8781018205175555,8.60970401763916,True,0.07362267370228273,119,120.19851651312352,142.0
466404,1.379175525723345,88.69178056716919,True,0.08810784988963191,119,1017.831537983829,144.0
901642,1.3662591946607687,89.76539659500122,True,0.06780885368376774,119,1019.2293592169345,144.0
520380,2.686547020221472,4.352423906326294,True,0.07464670185300408,118,77.90986358642269,145.0
874491,1.8856086274161439,5.845835447311401,True,0.07157500478530057,118,79.19556235147802,145.0
773178,2.2870413709519046,7.127459764480591,True,0.08486212641261422,120,121.21319266045096,149.0
489293,1.9792241928882854,8.324827432632446,True,0.08448891804360441,120,122.71189995907369,149.0
675606,2.4999904797092465,6.658827781677246,True,0.08038402537113754,119,119.99954302604381,150.0
133323,1.6578492392607649,31.95567035675049,True,0.07390999300712973,160,427.72510372927735,192.0
719185,1.5835005311895727,33.50761580467224,True,0.09671332174457882,160,429.12864395237403,192.0
199754,1.6854012690825604,31.369913578033447,True,0.076461723860918,158,426.40652107788804,192.0
89092,1.7137061008607608,30.745154857635498,True,0.0885123745450277,159,424.9991130134687,194.0
707850,1.6402514893218543,32.20576357841492,True,0.06814971064268877,159,426.46538722368234,194.0
891361,2.2522042876987105,13.334734916687012,True,0.09096007486961723,164,231.9770416329672,201.0
496295,2.023886232899283,14.737220525741577,True,0.07094451438826026,164,232.74691678341753,201.0
